calendar_date,site,value,age,scale
2000-05-24,grass,0.6015,2922.2628336755647,1
2000-05-24,renosterveld,0.5234,2922.2628336755647,1
2000-06-09,limestone,0.534,2922.3066392881587,1
2000-06-09,sand,0.24960000000000002,2922.3066392881587,1
2000-06-09,invasion,0.6666000000000001,2922.3066392881587,1
2000-06-09,sandstone,0.7563000000000001,2922.3066392881587,1
2000-06-09,grass,0.5334,2922.3066392881587,1
2000-06-09,renosterveld,0.5235000000000001,2922.3066392881587,1
2000-06-25,limestone,0.4985,2922.350444900753,1
2000-06-25,sand,0.41900000000000004,2922.350444900753,1
2000-06-25,invasion,0.7159,2922.350444900753,1
2000-06-25,sandstone,0.6645,2922.350444900753,1
2000-06-25,grass,0.6139,2922.350444900753,1
2000-06-25,renosterveld,0.5023,2922.350444900753,1
2000-07-11,limestone,0.5301,2922.394250513347,1
2000-07-11,sand,0.5268,2922.394250513347,1
2000-07-11,invasion,0.7745000000000001,2922.394250513347,1
2000-07-11,sandstone,0.5940000000000001,2922.394250513347,1
2000-07-11,grass,0.5949,2922.394250513347,1
2000-07-11,renosterveld,0.4892,2922.394250513347,1
2000-07-27,limestone,0.4994,2922.4380561259413,1
2000-07-27,sand,0.4652,2922.4380561259413,1
2000-07-27,invasion,0.7973,2922.4380561259413,1
2000-07-27,sandstone,0.6496000000000001,2922.4380561259413,1
2000-07-27,grass,0.6128,2922.4380561259413,1
2000-07-27,renosterveld,0.5002,2922.4380561259413,1
2000-08-12,limestone,0.46080000000000004,2922.4818617385354,1
2000-08-12,sand,0.2755,2922.4818617385354,1
2000-08-12,invasion,0.7372000000000001,2922.4818617385354,1
2000-08-12,sandstone,0.6428,2922.4818617385354,1
2000-08-12,grass,0.6371,2922.4818617385354,1
2000-08-12,renosterveld,0.5477000000000001,2922.4818617385354,1
2000-08-28,limestone,0.47690000000000005,2922.5256673511294,1
2000-08-28,sand,0.47400000000000003,2922.5256673511294,1
2000-08-28,invasion,0.749,2922.5256673511294,1
2000-08-28,sandstone,0.6991,2922.5256673511294,1
2000-08-28,grass,0.6142000000000001,2922.5256673511294,1
2000-08-28,renosterveld,0.5681,2922.5256673511294,1
2000-09-13,limestone,0.4318,2922.5694729637235,1
2000-09-13,sand,0.3501,2922.5694729637235,1
2000-09-13,invasion,0.6681,2922.5694729637235,1
2000-09-13,sandstone,0.5988,2922.5694729637235,1
2000-09-13,grass,0.5666,2922.5694729637235,1
2000-09-13,renosterveld,0.5014000000000001,2922.5694729637235,1
2000-09-29,limestone,0.3985,2922.6132785763175,1
2000-09-29,sand,0.3693,2922.6132785763175,1
2000-09-29,invasion,0.6281,2922.6132785763175,1
2000-09-29,sandstone,0.5432,2922.6132785763175,1
2000-09-29,grass,0.49760000000000004,2922.6132785763175,1
2000-09-29,renosterveld,0.43220000000000003,2922.6132785763175,1
2000-10-15,limestone,0.384,2922.6570841889115,1
2000-10-15,sand,0.24500000000000002,2922.6570841889115,1
2000-10-15,invasion,0.6996,2922.6570841889115,1
2000-10-15,sandstone,0.5073,2922.6570841889115,1
2000-10-15,grass,0.45890000000000003,2922.6570841889115,1
2000-10-15,renosterveld,0.39890000000000003,2922.6570841889115,1
2000-10-31,limestone,0.3715,2922.700889801506,1
2000-10-31,sand,0.2525,2922.700889801506,1
2000-10-31,invasion,0.7429,2922.700889801506,1
2000-10-31,sandstone,0.5936,2922.700889801506,1
2000-10-31,grass,0.46490000000000004,2922.700889801506,1
2000-10-31,renosterveld,0.36760000000000004,2922.700889801506,1
2000-11-16,limestone,0.3476,2922.7446954141,1
2000-11-16,sand,0.28950000000000004,2922.7446954141,1
2000-11-16,invasion,0.6003000000000001,2922.7446954141,1
2000-11-16,sandstone,0.5209,2922.7446954141,1
2000-11-16,grass,0.45180000000000003,2922.7446954141,1
2000-11-16,renosterveld,0.3518,2922.7446954141,1
2000-12-02,limestone,0.3416,2922.788501026694,1
2000-12-02,sand,0.3119,2922.788501026694,1
2000-12-02,invasion,0.683,2922.788501026694,1
2000-12-02,sandstone,0.49410000000000004,2922.788501026694,1
2000-12-02,grass,0.4063,2922.788501026694,1
2000-12-02,renosterveld,0.3416,2922.788501026694,1
2000-12-18,limestone,0.3467,2922.832306639288,1
2000-12-18,sand,0.316,2922.832306639288,1
2000-12-18,invasion,0.6976,2922.832306639288,1
2000-12-18,sandstone,0.5708,2922.832306639288,1
2000-12-18,grass,0.4339,2922.832306639288,1
2000-12-18,renosterveld,0.317,2922.832306639288,1
2001-01-01,limestone,0.3467,2922.870636550308,1
2001-01-01,sand,0.2848,2922.870636550308,1
2001-01-01,invasion,0.6446000000000001,2922.870636550308,1
2001-01-01,sandstone,0.5389,2922.870636550308,1
2001-01-01,grass,0.4239,2922.870636550308,1
2001-01-01,renosterveld,0.34140000000000004,2922.870636550308,1
2001-01-17,limestone,0.3483,2922.914442162902,1
2001-01-17,sand,0.258,2922.914442162902,1
2001-01-17,invasion,0.7147,2922.914442162902,1
2001-01-17,sandstone,0.5491,2922.914442162902,1
2001-01-17,grass,0.4521,2922.914442162902,1
2001-01-17,renosterveld,0.3472,2922.914442162902,1
2001-02-02,limestone,0.3482,2922.958247775496,1
2001-02-02,sand,0.46590000000000004,2922.958247775496,1
2001-02-02,invasion,0.6538,2922.958247775496,1
2001-02-02,sandstone,0.5439,2922.958247775496,1
2001-02-02,grass,0.42160000000000003,2922.958247775496,1
2001-02-02,renosterveld,0.325,2922.958247775496,1
2001-02-18,limestone,0.3826,2923.00205338809,1
2001-02-18,sand,0.4177,2923.00205338809,1
2001-02-18,invasion,0.686,2923.00205338809,1
2001-02-18,sandstone,0.5679000000000001,2923.00205338809,1
2001-02-18,grass,0.48650000000000004,2923.00205338809,1
2001-02-18,renosterveld,0.31320000000000003,2923.00205338809,1
2001-03-06,limestone,0.3638,2923.0458590006847,1
2001-03-06,sand,0.3617,2923.0458590006847,1
2001-03-06,invasion,0.7213,2923.0458590006847,1
2001-03-06,sandstone,0.5735,2923.0458590006847,1
2001-03-06,grass,0.4309,2923.0458590006847,1
2001-03-06,renosterveld,0.3295,2923.0458590006847,1
2001-03-22,limestone,0.4384,2923.0896646132787,1
2001-03-22,sand,0.445,2923.0896646132787,1
2001-03-22,invasion,0.7009000000000001,2923.0896646132787,1
2001-03-22,sandstone,0.6373,2923.0896646132787,1
2001-03-22,grass,0.5416000000000001,2923.0896646132787,1
2001-03-22,renosterveld,0.40950000000000003,2923.0896646132787,1
2001-04-07,limestone,0.463,2923.1334702258728,1
2001-04-07,sand,0.4733,2923.1334702258728,1
2001-04-07,invasion,0.7666000000000001,2923.1334702258728,1
2001-04-07,sandstone,0.6297,2923.1334702258728,1
2001-04-07,grass,0.4761,2923.1334702258728,1
2001-04-07,renosterveld,0.44430000000000003,2923.1334702258728,1
2001-04-23,limestone,0.4434,2923.177275838467,1
2001-04-23,sand,0.399,2923.177275838467,1
2001-04-23,invasion,0.6980000000000001,2923.177275838467,1
2001-04-23,sandstone,0.6809000000000001,2923.177275838467,1
2001-04-23,grass,0.5063,2923.177275838467,1
2001-04-23,renosterveld,0.4475,2923.177275838467,1
2001-05-09,limestone,0.4777,2923.221081451061,1
2001-05-09,sand,0.38520000000000004,2923.221081451061,1
2001-05-09,invasion,0.6622,2923.221081451061,1
2001-05-09,sandstone,0.6826,2923.221081451061,1
2001-05-09,grass,0.5446,2923.221081451061,1
2001-05-09,renosterveld,0.41490000000000005,2923.221081451061,1
2001-05-25,limestone,0.4252,2923.264887063655,1
2001-05-25,sand,0.5465,2923.264887063655,1
2001-05-25,invasion,0.7494000000000001,2923.264887063655,1
2001-05-25,sandstone,0.6789000000000001,2923.264887063655,1
2001-05-25,grass,0.4934,2923.264887063655,1
2001-05-25,renosterveld,0.3839,2923.264887063655,1
2001-06-10,limestone,0.4335,2923.308692676249,1
2001-06-10,sand,0.5056,2923.308692676249,1
2001-06-10,invasion,0.7734000000000001,2923.308692676249,1
2001-06-10,sandstone,0.6137,2923.308692676249,1
2001-06-10,grass,0.516,2923.308692676249,1
2001-06-10,renosterveld,0.37160000000000004,2923.308692676249,1
2001-06-26,limestone,0.46190000000000003,2923.3524982888434,1
2001-06-26,sand,0.4063,2923.3524982888434,1
2001-06-26,invasion,0.7811,2923.3524982888434,1
2001-06-26,sandstone,0.6621,2923.3524982888434,1
2001-06-26,grass,0.4403,2923.3524982888434,1
2001-06-26,renosterveld,0.4123,2923.3524982888434,1
2001-07-12,limestone,0.5369,2923.3963039014375,1
2001-07-12,sand,0.5267000000000001,2923.3963039014375,1
2001-07-12,invasion,0.7976000000000001,2923.3963039014375,1
2001-07-12,sandstone,0.7025,2923.3963039014375,1
2001-07-12,grass,0.5576,2923.3963039014375,1
2001-07-12,renosterveld,0.4541,2923.3963039014375,1
2001-07-28,limestone,0.4818,2923.4401095140315,1
2001-07-28,sand,0.4918,2923.4401095140315,1
2001-07-28,invasion,0.6908000000000001,2923.4401095140315,1
2001-07-28,sandstone,0.6328,2923.4401095140315,1
2001-07-28,grass,0.542,2923.4401095140315,1
2001-07-28,renosterveld,0.4425,2923.4401095140315,1
2001-08-13,limestone,0.42260000000000003,2923.4839151266256,1
2001-08-13,sand,0.3507,2923.4839151266256,1
2001-08-13,invasion,0.6485000000000001,2923.4839151266256,1
2001-08-13,sandstone,0.6611,2923.4839151266256,1
2001-08-13,grass,0.5771000000000001,2923.4839151266256,1
2001-08-13,renosterveld,0.47290000000000004,2923.4839151266256,1
2001-08-29,limestone,0.4641,2923.5277207392196,1
2001-08-29,sand,0.4899,2923.5277207392196,1
2001-08-29,invasion,0.6795,2923.5277207392196,1
2001-08-29,sandstone,0.6276,2923.5277207392196,1
2001-08-29,grass,0.5660000000000001,2923.5277207392196,1
2001-08-29,renosterveld,0.46390000000000003,2923.5277207392196,1
2001-09-14,limestone,0.39790000000000003,2923.5715263518136,1
2001-09-14,sand,0.364,2923.5715263518136,1
2001-09-14,invasion,0.6546000000000001,2923.5715263518136,1
2001-09-14,sandstone,0.5876,2923.5715263518136,1
2001-09-14,grass,0.5111,2923.5715263518136,1
2001-09-14,renosterveld,0.5238,2923.5715263518136,1
2001-09-30,limestone,0.42110000000000003,2923.615331964408,1
2001-09-30,sand,0.3468,2923.615331964408,1
2001-09-30,invasion,0.5870000000000001,2923.615331964408,1
2001-09-30,sandstone,0.6065,2923.615331964408,1
2001-09-30,grass,0.4786,2923.615331964408,1
2001-09-30,renosterveld,0.5301,2923.615331964408,1
2001-10-16,limestone,0.4379,2923.659137577002,1
2001-10-16,sand,0.433,2923.659137577002,1
2001-10-16,invasion,0.6347,2923.659137577002,1
2001-10-16,sandstone,0.5647,2923.659137577002,1
2001-10-16,grass,0.5883,2923.659137577002,1
2001-10-16,renosterveld,0.47140000000000004,2923.659137577002,1
2001-11-01,limestone,0.4747,2923.702943189596,1
2001-11-01,sand,0.4424,2923.702943189596,1
2001-11-01,invasion,0.5878,2923.702943189596,1
2001-11-01,sandstone,0.5802,2923.702943189596,1
2001-11-01,grass,0.5627,2923.702943189596,1
2001-11-01,renosterveld,0.45640000000000003,2923.702943189596,1
2001-11-17,limestone,0.4832,2923.7467488021903,1
2001-11-17,sand,0.42060000000000003,2923.7467488021903,1
2001-11-17,invasion,0.6687000000000001,2923.7467488021903,1
2001-11-17,sandstone,0.5669000000000001,2923.7467488021903,1
2001-11-17,grass,0.5155000000000001,2923.7467488021903,1
2001-11-17,renosterveld,0.4791,2923.7467488021903,1
2001-12-03,limestone,0.45480000000000004,2923.7905544147843,1
2001-12-03,sand,0.3825,2923.7905544147843,1
2001-12-03,invasion,0.7138,2923.7905544147843,1
2001-12-03,sandstone,0.5674,2923.7905544147843,1
2001-12-03,grass,0.5072,2923.7905544147843,1
2001-12-03,renosterveld,0.4645,2923.7905544147843,1
2001-12-19,limestone,0.40840000000000004,2923.8343600273784,1
2001-12-19,sand,0.4607,2923.8343600273784,1
2001-12-19,invasion,0.6704,2923.8343600273784,1
2001-12-19,sandstone,0.5522,2923.8343600273784,1
2001-12-19,grass,0.4596,2923.8343600273784,1
2001-12-19,renosterveld,0.37110000000000004,2923.8343600273784,1
2002-01-01,limestone,0.3955,2923.869952087611,1
2002-01-01,sand,0.3277,2923.869952087611,1
2002-01-01,invasion,0.6531,2923.869952087611,1
2002-01-01,sandstone,0.5042,2923.869952087611,1
2002-01-01,grass,0.39930000000000004,2923.869952087611,1
2002-01-01,renosterveld,0.3415,2923.869952087611,1
2002-01-17,limestone,0.4071,2923.913757700205,1
2002-01-17,sand,0.3191,2923.913757700205,1
2002-01-17,invasion,0.6316,2923.913757700205,1
2002-01-17,sandstone,0.5259,2923.913757700205,1
2002-01-17,grass,0.4162,2923.913757700205,1
2002-01-17,renosterveld,0.3266,2923.913757700205,1
2002-02-02,limestone,0.47140000000000004,2923.9575633127993,1
2002-02-02,sand,0.3498,2923.9575633127993,1
2002-02-02,invasion,0.6787000000000001,2923.9575633127993,1
2002-02-02,sandstone,0.5645,2923.9575633127993,1
2002-02-02,grass,0.48700000000000004,2923.9575633127993,1
2002-02-02,renosterveld,0.38530000000000003,2923.9575633127993,1
2002-02-18,limestone,0.49770000000000003,2924.0013689253938,1
2002-02-18,sand,0.40690000000000004,2924.0013689253938,1
2002-02-18,invasion,0.6692,2924.0013689253938,1
2002-02-18,sandstone,0.5923,2924.0013689253938,1
2002-02-18,grass,0.4622,2924.0013689253938,1
2002-02-18,renosterveld,0.406,2924.0013689253938,1
2002-03-06,limestone,0.4471,2924.045174537988,1
2002-03-06,sand,0.42000000000000004,2924.045174537988,1
2002-03-06,invasion,0.7317,2924.045174537988,1
2002-03-06,sandstone,0.5729000000000001,2924.045174537988,1
2002-03-06,grass,0.4655,2924.045174537988,1
2002-03-06,renosterveld,0.4162,2924.045174537988,1
2002-03-22,limestone,0.5013000000000001,2924.088980150582,1
2002-03-22,sand,0.4297,2924.088980150582,1
2002-03-22,invasion,0.7462000000000001,2924.088980150582,1
2002-03-22,sandstone,0.6278,2924.088980150582,1
2002-03-22,grass,0.4958,2924.088980150582,1
2002-03-22,renosterveld,0.3946,2924.088980150582,1
2002-04-07,limestone,0.47540000000000004,2924.132785763176,1
2002-04-07,sand,0.3885,2924.132785763176,1
2002-04-07,invasion,0.7529,2924.132785763176,1
2002-04-07,sandstone,0.5952000000000001,2924.132785763176,1
2002-04-07,grass,0.49410000000000004,2924.132785763176,1
2002-04-07,renosterveld,0.3443,2924.132785763176,1
2002-04-23,limestone,0.5157,2924.17659137577,1
2002-04-23,sand,0.442,2924.17659137577,1
2002-04-23,invasion,0.7737,2924.17659137577,1
2002-04-23,sandstone,0.6202000000000001,2924.17659137577,1
2002-04-23,grass,0.521,2924.17659137577,1
2002-04-23,renosterveld,0.405,2924.17659137577,1
2002-05-09,limestone,0.4954,2924.220396988364,1
2002-05-09,sand,0.4627,2924.220396988364,1
2002-05-09,invasion,0.7443000000000001,2924.220396988364,1
2002-05-09,sandstone,0.607,2924.220396988364,1
2002-05-09,grass,0.611,2924.220396988364,1
2002-05-09,renosterveld,0.48500000000000004,2924.220396988364,1
2002-05-25,limestone,0.5546,2924.2642026009585,1
2002-05-25,sand,0.4682,2924.2642026009585,1
2002-05-25,invasion,0.7408,2924.2642026009585,1
2002-05-25,sandstone,0.7084,2924.2642026009585,1
2002-05-25,grass,0.6729,2924.2642026009585,1
2002-05-25,renosterveld,0.5398000000000001,2924.2642026009585,1
2002-06-10,limestone,0.52,2924.3080082135525,1
2002-06-10,sand,0.496,2924.3080082135525,1
2002-06-10,invasion,0.7877000000000001,2924.3080082135525,1
2002-06-10,sandstone,0.7200000000000001,2924.3080082135525,1
2002-06-10,grass,0.6555000000000001,2924.3080082135525,1
2002-06-10,renosterveld,0.5249,2924.3080082135525,1
2002-06-26,limestone,0.5742,2924.3518138261466,1
2002-06-26,sand,0.5432,2924.3518138261466,1
2002-06-26,invasion,0.5385,2924.3518138261466,1
2002-06-26,sandstone,0.7207,2924.3518138261466,1
2002-06-26,grass,0.7076,2924.3518138261466,1
2002-06-26,renosterveld,0.5721,2924.3518138261466,1
2002-07-12,limestone,0.5478000000000001,2924.3956194387406,1
2002-07-12,sand,0.5342,2924.3956194387406,1
2002-07-12,invasion,0.7493000000000001,2924.3956194387406,1
2002-07-12,sandstone,0.6491,2924.3956194387406,1
2002-07-12,grass,0.5435,2924.3956194387406,1
2002-07-12,renosterveld,0.5704,2924.3956194387406,1
2002-07-28,limestone,0.5365,2924.4394250513346,1
2002-07-28,sand,0.42510000000000003,2924.4394250513346,1
2002-07-28,invasion,0.7596,2924.4394250513346,1
2002-07-28,sandstone,0.6495000000000001,2924.4394250513346,1
2002-07-28,grass,0.5771000000000001,2924.4394250513346,1
2002-07-28,renosterveld,0.6011000000000001,2924.4394250513346,1
2002-08-13,limestone,0.5106,2924.4832306639287,1
2002-08-13,sand,0.44920000000000004,2924.4832306639287,1
2002-08-13,invasion,0.7096,2924.4832306639287,1
2002-08-13,sandstone,0.6900000000000001,2924.4832306639287,1
2002-08-13,grass,0.6319,2924.4832306639287,1
2002-08-13,renosterveld,0.6258,2924.4832306639287,1
2002-08-29,limestone,0.5434,2924.5270362765227,1
2002-08-29,sand,0.39380000000000004,2924.5270362765227,1
2002-08-29,invasion,0.6485000000000001,2924.5270362765227,1
2002-08-29,sandstone,0.6105,2924.5270362765227,1
2002-08-29,grass,0.7011000000000001,2924.5270362765227,1
2002-08-29,renosterveld,0.6662,2924.5270362765227,1
2002-09-14,limestone,0.47150000000000003,2924.570841889117,1
2002-09-14,sand,0.4791,2924.570841889117,1
2002-09-14,invasion,0.656,2924.570841889117,1
2002-09-14,sandstone,0.6142000000000001,2924.570841889117,1
2002-09-14,grass,0.6128,2924.570841889117,1
2002-09-14,renosterveld,0.6198,2924.570841889117,1
2002-09-30,limestone,0.4495,2924.6146475017113,1
2002-09-30,sand,0.4575,2924.6146475017113,1
2002-09-30,invasion,0.6433,2924.6146475017113,1
2002-09-30,sandstone,0.6242,2924.6146475017113,1
2002-09-30,grass,0.5502,2924.6146475017113,1
2002-09-30,renosterveld,0.601,2924.6146475017113,1
2002-10-16,limestone,0.46780000000000005,2924.6584531143053,1
2002-10-16,sand,0.33690000000000003,2924.6584531143053,1
2002-10-16,invasion,0.7000000000000001,2924.6584531143053,1
2002-10-16,sandstone,0.5768,2924.6584531143053,1
2002-10-16,grass,0.5434,2924.6584531143053,1
2002-10-16,renosterveld,0.43960000000000005,2924.6584531143053,1
2002-11-01,limestone,0.4163,2924.7022587268993,1
2002-11-01,sand,0.3599,2924.7022587268993,1
2002-11-01,invasion,0.6794,2924.7022587268993,1
2002-11-01,sandstone,0.5771000000000001,2924.7022587268993,1
2002-11-01,grass,0.5027,2924.7022587268993,1
2002-11-01,renosterveld,0.3912,2924.7022587268993,1
2002-11-17,limestone,0.39880000000000004,2924.7460643394934,1
2002-11-17,sand,0.4611,2924.7460643394934,1
2002-11-17,invasion,0.6215,2924.7460643394934,1
2002-11-17,sandstone,0.5537000000000001,2924.7460643394934,1
2002-11-17,grass,0.44210000000000005,2924.7460643394934,1
2002-11-17,renosterveld,0.34440000000000004,2924.7460643394934,1
2002-12-03,limestone,0.366,2924.7898699520874,1
2002-12-03,sand,0.32380000000000003,2924.7898699520874,1
2002-12-03,invasion,0.6145,2924.7898699520874,1
2002-12-03,sandstone,0.4989,2924.7898699520874,1
2002-12-03,grass,0.40950000000000003,2924.7898699520874,1
2002-12-03,renosterveld,0.315,2924.7898699520874,1
2002-12-19,limestone,0.4163,2924.833675564682,1
2002-12-19,sand,0.33230000000000004,2924.833675564682,1
2002-12-19,invasion,0.6602,2924.833675564682,1
2002-12-19,sandstone,0.5276000000000001,2924.833675564682,1
2002-12-19,grass,0.49670000000000003,2924.833675564682,1
2002-12-19,renosterveld,0.31470000000000004,2924.833675564682,1
2003-01-01,limestone,0.3451,2924.8692676249143,1
2003-01-01,sand,0.32630000000000003,2924.8692676249143,1
2003-01-01,invasion,0.6469,2924.8692676249143,1
2003-01-01,sandstone,0.5276000000000001,2924.8692676249143,1
2003-01-01,grass,0.39780000000000004,2924.8692676249143,1
2003-01-01,renosterveld,0.2883,2924.8692676249143,1
2003-01-17,limestone,0.37060000000000004,2924.9130732375083,1
2003-01-17,sand,0.4445,2924.9130732375083,1
2003-01-17,invasion,0.6596000000000001,2924.9130732375083,1
2003-01-17,sandstone,0.4801,2924.9130732375083,1
2003-01-17,grass,0.39690000000000003,2924.9130732375083,1
2003-01-17,renosterveld,0.2833,2924.9130732375083,1
2003-02-02,limestone,0.3886,2924.956878850103,1
2003-02-02,sand,0.392,2924.956878850103,1
2003-02-02,invasion,0.6332,2924.956878850103,1
2003-02-02,sandstone,0.5197,2924.956878850103,1
2003-02-02,grass,0.4511,2924.956878850103,1
2003-02-02,renosterveld,0.3371,2924.956878850103,1
2003-02-18,limestone,0.3945,2925.000684462697,1
2003-02-18,sand,0.3705,2925.000684462697,1
2003-02-18,invasion,0.6938000000000001,2925.000684462697,1
2003-02-18,sandstone,0.5149,2925.000684462697,1
2003-02-18,grass,0.42050000000000004,2925.000684462697,1
2003-02-18,renosterveld,0.3163,2925.000684462697,1
2003-03-06,limestone,0.4471,2925.044490075291,1
2003-03-06,sand,0.3502,2925.044490075291,1
2003-03-06,invasion,0.6161,2925.044490075291,1
2003-03-06,sandstone,0.5827,2925.044490075291,1
2003-03-06,grass,0.46240000000000003,2925.044490075291,1
2003-03-06,renosterveld,0.3341,2925.044490075291,1
2003-03-22,limestone,0.4567,2925.088295687885,1
2003-03-22,sand,0.48760000000000003,2925.088295687885,1
2003-03-22,invasion,0.7251000000000001,2925.088295687885,1
2003-03-22,sandstone,0.5864,2925.088295687885,1
2003-03-22,grass,0.5029,2925.088295687885,1
2003-03-22,renosterveld,0.44920000000000004,2925.088295687885,1
2003-04-07,limestone,0.46340000000000003,2925.132101300479,1
2003-04-07,sand,0.4862,2925.132101300479,1
2003-04-07,invasion,0.7250000000000001,2925.132101300479,1
2003-04-07,sandstone,0.6182000000000001,2925.132101300479,1
2003-04-07,grass,0.5663,2925.132101300479,1
2003-04-07,renosterveld,0.6526000000000001,2925.132101300479,1
2003-04-23,limestone,0.5109,2925.175906913073,1
2003-04-23,sand,0.5019,2925.175906913073,1
2003-04-23,invasion,0.7687,2925.175906913073,1
2003-04-23,sandstone,0.7021000000000001,2925.175906913073,1
2003-04-23,grass,0.6806,2925.175906913073,1
2003-04-23,renosterveld,0.6983,2925.175906913073,1
2003-05-09,limestone,0.51,2925.2197125256675,1
2003-05-09,sand,0.4965,2925.2197125256675,1
2003-05-09,invasion,0.7981,2925.2197125256675,1
2003-05-09,sandstone,0.6707000000000001,2925.2197125256675,1
2003-05-09,grass,0.6502,2925.2197125256675,1
2003-05-09,renosterveld,0.7324,2925.2197125256675,1
2003-05-25,limestone,0.6035,2925.2635181382616,1
2003-05-25,sand,0.5519000000000001,2925.2635181382616,1
2003-05-25,invasion,0.8062,2925.2635181382616,1
2003-05-25,sandstone,0.736,2925.2635181382616,1
2003-05-25,grass,0.7551,2925.2635181382616,1
2003-05-25,renosterveld,0.7331000000000001,2925.2635181382616,1
2003-06-10,limestone,0.5882000000000001,2925.3073237508556,1
2003-06-10,sand,0.6188,2925.3073237508556,1
2003-06-10,invasion,0.7224,2925.3073237508556,1
2003-06-10,sandstone,0.7452000000000001,2925.3073237508556,1
2003-06-10,grass,0.7457,2925.3073237508556,1
2003-06-10,renosterveld,0.7130000000000001,2925.3073237508556,1
2003-06-26,limestone,0.5473,2925.3511293634497,1
2003-06-26,sand,0.5088,2925.3511293634497,1
2003-06-26,invasion,0.7598,2925.3511293634497,1
2003-06-26,sandstone,0.6906,2925.3511293634497,1
2003-06-26,grass,0.6986,2925.3511293634497,1
2003-06-26,renosterveld,0.6841,2925.3511293634497,1
2003-07-12,limestone,0.5760000000000001,2925.3949349760437,1
2003-07-12,sand,0.4954,2925.3949349760437,1
2003-07-12,invasion,0.7958000000000001,2925.3949349760437,1
2003-07-12,sandstone,0.765,2925.3949349760437,1
2003-07-12,grass,0.6461,2925.3949349760437,1
2003-07-12,renosterveld,0.6871,2925.3949349760437,1
2003-07-28,limestone,0.5827,2925.4387405886378,1
2003-07-28,sand,0.5635,2925.4387405886378,1
2003-07-28,invasion,0.8127000000000001,2925.4387405886378,1
2003-07-28,sandstone,0.7237,2925.4387405886378,1
2003-07-28,grass,0.7077,2925.4387405886378,1
2003-07-28,renosterveld,0.6788000000000001,2925.4387405886378,1
2003-08-13,limestone,0.5676,2925.4825462012323,1
2003-08-13,sand,0.4887,2925.4825462012323,1
2003-08-13,invasion,0.7896000000000001,2925.4825462012323,1
2003-08-13,sandstone,0.7448,2925.4825462012323,1
2003-08-13,grass,0.6483,2925.4825462012323,1
2003-08-13,renosterveld,0.664,2925.4825462012323,1
2003-08-29,limestone,0.4902,2925.5263518138263,1
2003-08-29,sand,0.44630000000000003,2925.5263518138263,1
2003-08-29,invasion,0.7608,2925.5263518138263,1
2003-08-29,sandstone,0.6305000000000001,2925.5263518138263,1
2003-08-29,grass,0.6148,2925.5263518138263,1
2003-08-29,renosterveld,0.6493,2925.5263518138263,1
2003-09-14,limestone,0.5661,2925.5701574264203,1
2003-09-14,sand,0.5890000000000001,2925.5701574264203,1
2003-09-14,invasion,0.7176,2925.5701574264203,1
2003-09-14,sandstone,0.6057,2925.5701574264203,1
2003-09-14,grass,0.6443,2925.5701574264203,1
2003-09-14,renosterveld,0.6365000000000001,2925.5701574264203,1
2003-09-30,limestone,0.26890000000000003,2925.6139630390144,1
2003-09-30,sand,0.4035,2925.6139630390144,1
2003-09-30,invasion,0.7636000000000001,2925.6139630390144,1
2003-09-30,sandstone,0.6522,2925.6139630390144,1
2003-09-30,grass,0.248,2925.6139630390144,1
2003-09-30,renosterveld,0.7793,2925.6139630390144,1
2003-10-16,limestone,0.47300000000000003,2925.6577686516084,1
2003-10-16,sand,0.4103,2925.6577686516084,1
2003-10-16,invasion,0.6267,2925.6577686516084,1
2003-10-16,sandstone,0.5923,2925.6577686516084,1
2003-10-16,grass,0.5805,2925.6577686516084,1
2003-10-16,renosterveld,0.5102,2925.6577686516084,1
2003-11-01,limestone,0.3971,2925.7015742642025,1
2003-11-01,sand,0.401,2925.7015742642025,1
2003-11-01,invasion,0.5929,2925.7015742642025,1
2003-11-01,sandstone,0.504,2925.7015742642025,1
2003-11-01,grass,0.4918,2925.7015742642025,1
2003-11-01,renosterveld,0.4383,2925.7015742642025,1
2003-11-17,limestone,0.43620000000000003,2925.7453798767965,1
2003-11-17,sand,0.40900000000000003,2925.7453798767965,1
2003-11-17,invasion,0.7019000000000001,2925.7453798767965,1
2003-11-17,sandstone,0.5458000000000001,2925.7453798767965,1
2003-11-17,grass,0.4922,2925.7453798767965,1
2003-11-17,renosterveld,0.38320000000000004,2925.7453798767965,1
2003-12-03,limestone,0.4302,2925.789185489391,1
2003-12-03,sand,0.4667,2925.789185489391,1
2003-12-03,invasion,0.6987,2925.789185489391,1
2003-12-03,sandstone,0.5366000000000001,2925.789185489391,1
2003-12-03,grass,0.4514,2925.789185489391,1
2003-12-03,renosterveld,0.3362,2925.789185489391,1
2003-12-19,limestone,0.41960000000000003,2925.832991101985,1
2003-12-19,sand,0.47290000000000004,2925.832991101985,1
2003-12-19,invasion,0.678,2925.832991101985,1
2003-12-19,sandstone,0.5285000000000001,2925.832991101985,1
2003-12-19,grass,0.43510000000000004,2925.832991101985,1
2003-12-19,renosterveld,0.3047,2925.832991101985,1
2004-01-01,limestone,0.4063,2925.868583162218,1
2004-01-01,sand,0.40490000000000004,2925.868583162218,1
2004-01-01,invasion,0.6921,2925.868583162218,1
2004-01-01,sandstone,0.5427000000000001,2925.868583162218,1
2004-01-01,grass,0.4511,2925.868583162218,1
